ticket_id,customer_id,order_id,ticket_date,issue_type,priority,resolution_time,resolved_flag
T009972,C02550,O051857,2025-04-09 00:42:46,Product Quality,High,9.9,1
T009973,C08552,O011533,2025-12-09 20:03:32,Return,Low,15.1,1
T009974,C04858,O013549,2025-09-06 13:56:35,Delivery,Medium,32.5,1
T009975,C00901,O028101,2025-09-22 14:57:01,Other,Low,23.0,1
T009976,C02308,O008355,2025-12-13 01:12:54,Delivery,High,8.9,1
T009977,C00021,O020462,2025-12-04 11:10:15,Return,Medium,20.8,1
T009978,C00745,O037203,2025-03-01 00:29:59,Other,Low,19.0,1
T009979,C03338,O004372,2025-12-29 06:01:56,Return,High,17.3,1
T009980,C04351,O023980,2025-07-12 14:38:12,Return,Low,10.7,1
T009981,C05962,O049646,2025-01-30 09:59:15,Delivery,Low,9.0,1
T009982,C06728,O000799,2025-06-27 21:28:49,Cancellation,Medium,3.7,1
T009983,C09344,O014776,2025-12-05 11:50:45,Delivery,Low,16.9,0
T009984,C04185,O011097,2025-05-07 21:23:44,Delivery,Medium,16.7,1
T009985,C06619,O017536,2025-02-14 08:38:51,Cancellation,Medium,4.7,1
T009986,C07325,O049732,2025-09-01 19:39:35,Product Quality,Low,7.8,1
T009987,C06443,O047867,2025-11-27 19:42:15,Payment,Medium,14.3,1
T009988,C03038,O042576,2025-11-03 23:14:23,Delivery,Medium,38.2,1
T009989,C09159,O016272,2025-07-14 15:27:23,Product Quality,High,13.0,1
T009990,C03331,O041488,2025-10-26 11:26:27,Product Quality,Medium,19.7,1
T009991,C01136,O026714,2025-09-27 17:08:38,Delivery,Low,13.6,1
T009992,C01363,O010383,2025-02-03 12:41:16,Product Quality,Medium,15.2,1
T009993,C09299,O052641,2025-06-30 20:37:54,Payment,High,16.4,1
T009994,C04640,O017260,2025-10-19 07:40:30,Product Quality,Medium,11.4,1
T009995,C03078,O041277,2025-01-07 00:35:24,Return,Low,17.2,1
T009996,C08613,O012253,2025-07-28 00:46:37,Payment,High,3.0,1
T009997,C05488,O037299,2025-11-13 16:42:01,Delivery,High,4.7,0
T009998,C04882,O038346,2025-10-16 01:31:35,Payment,Low,34.2,0
T009999,C00430,O041723,2025-07-25 01:15:49,Product Quality,Medium,2.6,1
T010000,C05529,O006013,2025-02-11 02:35:55,Return,High,34.8,1
T010001,C05055,O047337,2025-02-20 17:10:49,Product Quality,Medium,10.4,1
T010002,C03793,O021043,2025-04-30 07:48:39,Delivery,High,2.4,1
T010003,C09213,O021002,2025-10-11 10:51:04,Cancellation,High,4.6,1
T010004,C09356,O050980,2025-07-31 23:20:03,Cancellation,Medium,13.4,1
T010005,C03169,O017615,2025-07-17 10:46:11,Delivery,High,19.1,1
T010006,C00413,O025711,2025-01-25 04:30:47,Delivery,Low,39.7,1
T010007,C08142,O013863,2025-05-30 09:03:47,Payment,Medium,37.2,1
T010008,C03586,O040917,2025-03-16 19:08:04,Other,Medium,22.9,1
T010009,C08061,O020237,2025-02-22 18:35:15,Return,Medium,15.2,1
T010010,C00316,O027619,2025-04-19 18:28:02,Product Quality,Low,2.6,1
T010011,C02525,O021401,2025-07-17 22:52:29,Return,Medium,7.6,1
T010012,C03513,O011538,2025-08-06 05:28:24,Product Quality,Medium,21.7,0
T010013,C02534,O037564,2025-11-24 07:23:39,Return,Low,7.1,1
T010014,C00824,O010932,2025-03-22 17:34:48,Payment,Medium,11.9,1
T010015,C04668,O014006,2025-03-19 16:17:39,Payment,Low,18.9,1
T010016,C00398,O033557,2025-05-15 08:38:42,Return,High,7.1,1
T010017,C09081,O037472,2025-07-23 16:14:43,Return,Low,22.8,1
T010018,C09884,O019258,2025-05-01 18:08:41,Return,Medium,32.9,1
T010019,C07441,O020276,2025-06-10 05:49:37,Delivery,High,11.4,1
T010020,C07420,O041823,2025-11-23 18:43:13,Cancellation,Medium,1.9,1
T010021,C07642,O041014,2025-04-29 09:49:05,Return,High,3.0,1
T010022,C02642,O039014,2025-10-28 16:35:46,Delivery,Medium,19.7,1
T010023,C04616,O049135,2025-07-28 23:00:57,Delivery,Medium,9.6,1
T010024,C06040,O013559,2025-05-03 06:48:50,Product Quality,Low,36.5,1
T010025,C06631,O011168,2025-01-13 00:25:51,Delivery,Medium,23.9,1
T010026,C01430,O017457,2025-10-19 23:36:50,Delivery,Low,4.5,1
T010027,C03342,O033451,2025-10-23 22:14:02,Other,Medium,8.1,1
T010028,C09404,O004396,2025-06-06 17:09:13,Cancellation,Medium,18.6,1
T010029,C04902,O053542,2025-04-09 02:47:28,Other,Medium,8.6,1
T010030,C00222,O029317,2025-04-28 09:22:06,Product Quality,Low,35.6,1
T010031,C03139,O044896,2025-04-26 23:16:21,Cancellation,Low,21.8,1
T010032,C08160,O006720,2025-08-29 03:18:59,Delivery,Medium,20.5,1
T010033,C08403,O002317,2025-11-19 06:39:13,Product Quality,High,17.9,1
T010034,C04266,O010796,2025-09-10 23:08:45,Delivery,Medium,12.0,1
T010035,C02361,O051220,2025-07-13 11:49:16,Product Quality,Medium,14.9,1
T010036,C09622,O034822,2025-07-29 03:50:03,Return,Medium,5.8,1
T010037,C05958,O005256,2025-11-03 08:19:24,Return,Low,10.4,1
T010038,C03709,O022236,2025-03-03 05:20:33,Payment,Medium,10.4,1
T010039,C08937,O018017,2025-03-01 19:57:03,Cancellation,Medium,3.2,0
T010040,C05594,O041544,2025-01-08 01:14:39,Product Quality,Medium,13.7,0
T010041,C07682,O054634,2025-05-11 12:40:11,Payment,Low,12.7,1
T010042,C02060,O035225,2025-03-10 22:17:19,Other,Low,6.2,1
T010043,C07169,O049120,2025-09-12 19:11:13,Product Quality,Medium,15.3,1
T010044,C09638,O016627,2025-02-23 00:14:48,Payment,Low,16.2,1
T010045,C01510,O031007,2025-07-14 23:51:43,Other,Medium,6.7,1
T010046,C05355,O032998,2025-09-12 00:16:55,Return,Medium,5.6,1
T010047,C02325,O007618,2025-12-09 20:25:01,Other,Medium,7.0,1
T010048,C07474,O004712,2025-06-13 06:52:37,Cancellation,Medium,11.4,1
T010049,C04238,O009359,2025-11-01 19:58:55,Delivery,Medium,7.6,1
T010050,C01499,O045840,2025-01-01 01:20:46,Payment,Medium,7.5,1
T010051,C01443,O021089,2025-02-28 04:16:33,Cancellation,Low,19.0,0
T010052,C03035,O019664,2025-01-30 22:18:51,Product Quality,Low,1.5,1
T010053,C07574,O035760,2025-09-27 09:06:43,Payment,Low,0.7,1
T010054,C02183,O043173,2025-03-12 06:02:13,Delivery,Medium,11.3,1
T010055,C01576,O023797,2025-01-02 00:06:56,Delivery,Medium,11.1,1
T010056,C00918,O019013,2025-10-15 02:08:48,Return,Low,15.8,1
T010057,C01292,O002237,2025-02-21 00:54:46,Product Quality,Low,17.4,1
T010058,C01520,O001640,2025-03-25 13:56:43,Other,Medium,6.1,1
T010059,C06300,O015060,2025-12-28 22:59:34,Cancellation,Medium,7.3,1
T010060,C01255,O046213,2025-09-02 14:28:27,Delivery,Low,7.3,1
T010061,C06965,O008213,2025-09-12 19:17:25,Delivery,Low,14.8,0
T010062,C03924,O054040,2025-10-29 21:26:57,Other,Medium,20.4,1
T010063,C03219,O032881,2025-06-15 08:20:19,Other,Medium,29.4,1
T010064,C05615,O039436,2025-03-14 12:31:11,Payment,High,16.8,1
T010065,C02602,O045048,2025-11-23 23:12:46,Other,Medium,16.8,1
T010066,C09448,O018745,2025-09-04 14:16:14,Product Quality,Low,29.0,1
T010067,C05413,O030686,2025-09-08 20:31:24,Product Quality,Medium,3.9,1
T010068,C00518,O030423,2025-12-25 18:06:07,Cancellation,High,21.3,1
T010069,C05870,O023492,2025-08-13 00:03:17,Product Quality,High,1.8,1
T010070,C07165,O021347,2025-12-08 01:54:35,Payment,Low,10.3,1
T010071,C08799,O012144,2025-08-18 00:33:44,Payment,Medium,28.7,1
T010072,C02790,O026022,2025-06-18 05:57:04,Payment,Medium,12.8,1
T010073,C02112,O004484,2025-06-11 03:50:27,Other,Medium,16.4,1
T010074,C00072,O053279,2025-06-12 04:43:46,Return,High,14.5,1
T010075,C09870,O037642,2025-04-24 11:05:51,Cancellation,Low,7.7,1
T010076,C03156,O022515,2025-06-07 20:21:42,Return,Low,26.3,1
T010077,C03049,O005311,2025-11-28 08:30:01,Delivery,Medium,43.4,1
T010078,C07372,O028604,2025-08-27 14:36:22,Other,Medium,9.3,1
T010079,C09526,O011329,2025-12-25 22:56:15,Other,Medium,25.6,1
T010080,C08735,O015068,2025-02-23 03:35:41,Return,Medium,6.2,1
T010081,C05121,O052217,2025-05-28 07:20:14,Other,Medium,21.7,1
T010082,C07417,O052675,2025-05-23 23:38:14,Cancellation,Medium,26.3,1
T010083,C00190,O052896,2025-04-26 05:36:15,Product Quality,Medium,16.1,1
T010084,C03961,O054235,2025-09-02 09:44:13,Payment,High,23.4,1
T010085,C03349,O054661,2025-12-09 14:08:00,Delivery,High,9.9,1
T010086,C07371,O054915,2025-08-20 23:19:43,Return,Medium,35.7,1
T010087,C01724,O028348,2025-10-13 15:04:37,Other,Low,22.4,1
T010088,C04538,O010253,2025-10-01 07:58:56,Delivery,High,8.7,1
T010089,C04442,O051406,2025-05-04 06:13:55,Other,High,18.6,1
T010090,C01119,O038262,2025-09-02 07:23:20,Return,Medium,15.5,1
T010091,C03114,O002847,2025-12-14 00:38:46,Product Quality,Medium,5.1,1
T010092,C00958,O054601,2025-05-15 03:39:52,Product Quality,Low,18.6,1
T010093,C01854,O023834,2025-01-28 00:23:49,Cancellation,Low,7.0,1
T010094,C00329,O042860,2025-11-23 02:25:01,Return,High,23.8,0
T010095,C00802,O025895,2025-06-12 13:33:40,Delivery,Medium,19.5,1
T010096,C08715,O020510,2025-01-26 10:41:46,Delivery,Medium,4.2,1
T010097,C09930,O039275,2025-10-07 18:36:26,Payment,Medium,14.7,1
T010098,C06505,O004905,2025-01-27 23:04:23,Payment,Low,9.1,1
T010099,C04125,O014093,2025-11-22 11:52:25,Product Quality,High,11.9,1
T010100,C04017,O031144,2025-10-13 12:45:08,Cancellation,Medium,3.2,1
T010101,C05133,O033216,2025-06-30 23:10:41,Payment,Low,15.9,0
T010102,C03474,O009910,2025-07-12 02:14:05,Return,High,11.5,1
T010103,C09250,O004091,2025-11-23 14:17:45,Return,High,36.9,1
T010104,C03870,O031877,2025-06-29 02:54:35,Return,Low,8.5,1
T010105,C00949,O032626,2025-10-02 14:35:10,Cancellation,Medium,13.5,1
T010106,C04288,O029543,2025-10-07 19:30:53,Product Quality,Medium,10.0,1
T010107,C01613,O054583,2025-09-20 19:26:11,Return,Low,5.2,1
T010108,C07455,O004013,2025-10-06 19:21:09,Delivery,Medium,25.4,1
T010109,C00957,O051216,2025-01-11 17:28:19,Return,Medium,44.3,1
T010110,C07537,O013268,2025-11-21 01:33:03,Delivery,Low,2.7,1
T010111,C03236,O033679,2025-12-20 05:50:57,Other,Medium,13.9,1
T010112,C01481,O046055,2025-08-07 15:27:08,Payment,High,9.6,1
T010113,C01171,O052803,2025-02-19 05:33:02,Delivery,Medium,23.8,1
T010114,C01430,O052267,2025-02-14 14:08:29,Cancellation,Low,0.9,1
T010115,C01827,O020586,2025-12-09 06:45:29,Delivery,Low,25.2,1
T010116,C05683,O028942,2025-10-26 21:23:44,Product Quality,Medium,20.2,1
T010117,C09018,O046180,2025-02-15 17:43:10,Delivery,Low,9.0,1
T010118,C09875,O003250,2025-12-11 17:24:11,Other,Low,19.1,1
T010119,C03189,O011894,2025-12-12 01:39:01,Product Quality,Low,10.0,1
T010120,C05880,O025180,2025-07-28 02:43:57,Product Quality,Low,7.5,1
T010121,C02095,O013819,2025-06-11 00:22:58,Delivery,Medium,7.5,1
T010122,C06439,O034654,2025-08-25 04:50:02,Delivery,Medium,3.9,1
T010123,C01724,O006721,2025-06-16 14:05:55,Product Quality,Low,23.6,1
T010124,C07083,O023283,2025-10-22 19:09:05,Return,Medium,8.0,1
T010125,C05788,O017174,2025-01-10 17:06:30,Delivery,Low,6.7,0
T010126,C08736,O034686,2025-09-15 11:16:48,Other,Medium,11.2,1
T010127,C05266,O027353,2025-07-07 11:09:33,Product Quality,Low,14.2,1
T010128,C07172,O052781,2025-12-22 11:51:34,Delivery,High,13.0,1
T010129,C00939,O020236,2025-09-17 00:21:17,Other,High,6.1,1
T010130,C04519,O016997,2025-03-21 22:25:05,Product Quality,Medium,10.8,1
T010131,C02595,O025977,2025-02-10 10:17:23,Delivery,Low,0.5,1
T010132,C09820,O053640,2025-08-09 15:45:40,Payment,Medium,7.4,1
T010133,C06347,O027898,2025-03-31 03:31:03,Product Quality,Medium,20.1,1
T010134,C07870,O045238,2025-04-03 21:45:59,Product Quality,Medium,36.7,1
T010135,C06145,O054106,2025-10-30 15:19:19,Return,Medium,5.5,1
T010136,C05559,O033757,2025-09-05 15:23:17,Return,Medium,9.4,1
T010137,C07000,O013379,2025-06-02 20:20:55,Product Quality,Low,6.1,1
T010138,C06527,O039516,2025-06-12 17:31:03,Product Quality,Medium,36.6,1
T010139,C09441,O043667,2025-11-17 20:11:13,Payment,Low,19.1,1
T010140,C07411,O053058,2025-07-04 09:32:34,Return,Low,11.1,1
T010141,C05839,O014792,2025-06-16 22:34:56,Product Quality,Medium,18.1,1
T010142,C08372,O052563,2025-07-26 00:39:19,Delivery,Low,23.4,0
T010143,C04168,O040705,2025-02-03 06:36:47,Payment,Low,28.2,1
T010144,C06257,O046258,2025-02-08 02:12:58,Delivery,Low,9.9,1
T010145,C07983,O023996,2025-08-28 03:06:38,Cancellation,Low,14.3,1
T010146,C06930,O011137,2025-02-25 22:42:37,Return,Low,22.6,1
T010147,C06364,O036105,2025-01-10 21:09:52,Return,Low,12.3,1
T010148,C00288,O033142,2025-12-29 08:02:21,Return,Medium,17.1,0
T010149,C04018,O053637,2025-09-19 08:39:20,Payment,Medium,21.5,1
T010150,C03845,O008950,2025-04-20 12:41:17,Other,High,4.2,1
T010151,C03140,O021782,2025-07-13 11:26:08,Return,Medium,9.1,1
T010152,C00993,O013409,2025-10-19 15:15:02,Return,High,29.9,1
T010153,C00017,O020892,2025-08-15 17:22:12,Delivery,Medium,8.9,1
T010154,C04131,O038090,2025-07-08 00:41:37,Return,Low,3.7,1
T010155,C02108,O006180,2025-01-07 19:05:10,Product Quality,Medium,12.5,1
T010156,C03363,O016876,2025-03-26 14:58:05,Cancellation,Low,10.8,1
T010157,C04516,O049373,2025-02-14 12:39:56,Delivery,Medium,6.9,1
T010158,C07187,O011779,2025-07-04 19:26:54,Delivery,Medium,12.7,1
T010159,C08975,O027973,2025-07-17 01:48:21,Other,Low,25.9,1
T010160,C05042,O020989,2025-06-22 21:17:49,Delivery,Medium,39.4,1
T010161,C06076,O045036,2025-07-08 01:03:57,Payment,Low,46.0,1
T010162,C04231,O003745,2025-11-20 16:49:41,Other,Medium,34.9,1
T010163,C02128,O053188,2025-08-24 01:30:03,Product Quality,Medium,21.6,1
T010164,C01875,O050673,2025-07-10 01:03:27,Return,Low,1.3,1
T010165,C01937,O015594,2025-03-21 10:05:37,Product Quality,Medium,24.1,1
T010166,C02380,O028027,2025-05-06 12:11:57,Product Quality,Medium,9.5,1
T010167,C05542,O005989,2025-02-25 15:25:00,Payment,Medium,1.9,1
T010168,C01134,O018897,2025-01-20 03:45:08,Delivery,Medium,26.8,1
T010169,C08561,O042924,2025-03-10 12:39:13,Product Quality,Medium,4.8,1
T010170,C06747,O024790,2025-08-10 22:36:34,Product Quality,Medium,14.3,1
T010171,C07757,O036628,2025-03-28 04:58:24,Return,High,13.8,1
T010172,C02655,O037428,2025-05-31 13:01:46,Other,Medium,11.4,1
T010173,C01903,O031908,2025-11-23 15:33:44,Other,Low,19.8,1
T010174,C01747,O034724,2025-02-18 06:39:59,Cancellation,Low,25.1,1
T010175,C05543,O043137,2025-09-20 13:55:43,Delivery,Low,13.9,1
T010176,C06052,O044646,2025-08-25 04:37:12,Other,Medium,35.6,1
T010177,C01276,O009996,2025-05-11 11:28:20,Product Quality,Medium,7.6,1
T010178,C01207,O000849,2025-05-26 21:41:16,Delivery,Medium,4.1,1
T010179,C05732,O043247,2025-01-29 21:27:50,Other,Medium,32.4,1
T010180,C06832,O030662,2025-02-26 09:27:41,Cancellation,High,33.2,1
T010181,C07868,O011370,2025-11-15 10:24:39,Payment,Medium,7.6,1
T010182,C07049,O036430,2025-01-14 16:26:52,Return,Low,36.8,1
T010183,C09184,O000092,2025-02-23 13:44:33,Return,Medium,11.3,1
T010184,C02313,O000635,2025-11-13 15:56:27,Delivery,Medium,7.7,1
T010185,C06017,O030718,2025-12-16 22:54:04,Cancellation,High,17.0,0
T010186,C02016,O017374,2025-04-18 07:33:20,Product Quality,High,15.6,1
T010187,C02477,O036613,2025-01-29 17:52:23,Return,Medium,9.9,1
T010188,C08694,O033087,2025-04-06 08:25:56,Payment,High,7.5,1
T010189,C04317,O015503,2025-09-09 15:46:38,Payment,High,8.3,1
T010190,C03633,O001313,2025-10-29 13:37:19,Delivery,Medium,11.7,1
T010191,C09527,O028137,2025-09-06 10:44:51,Product Quality,Low,10.7,1
T010192,C01823,O046336,2025-09-22 21:35:49,Product Quality,Low,26.0,1
T010193,C03332,O009553,2025-09-12 09:19:56,Payment,High,27.8,1
T010194,C02654,O015676,2025-02-12 15:53:16,Return,Medium,24.1,1
T010195,C02003,O018413,2025-04-30 01:04:24,Other,High,14.6,1
T010196,C01208,O031799,2025-12-26 21:10:54,Payment,Medium,11.7,1
T010197,C02316,O052098,2025-09-27 00:36:52,Product Quality,Medium,7.5,1
T010198,C07515,O045021,2025-02-04 00:34:18,Payment,Medium,3.0,0
T010199,C01979,O024192,2025-01-06 23:13:52,Other,Medium,15.6,1
T010200,C08469,O045860,2025-07-14 20:06:25,Delivery,Low,15.4,1
T010201,C07128,O033726,2025-09-15 23:44:18,Product Quality,Medium,9.3,1
T010202,C06837,O031436,2025-02-24 04:49:56,Delivery,Low,50.7,1
T010203,C00074,O052752,2025-07-10 09:51:50,Other,High,10.2,1
T010204,C00121,O040679,2025-02-02 12:37:30,Payment,High,3.2,0
T010205,C00761,O025832,2025-06-20 00:00:18,Payment,Medium,29.5,1
T010206,C01821,O002577,2025-08-23 01:04:15,Delivery,Medium,15.9,1
T010207,C06902,O002041,2025-06-05 07:21:47,Payment,Medium,13.1,1
T010208,C01010,O019618,2025-07-20 16:50:05,Return,Medium,13.3,1
T010209,C07372,O028604,2025-02-28 03:43:23,Delivery,Low,3.3,1
T010210,C01530,O032001,2025-03-13 10:12:09,Delivery,Medium,0.5,1
T010211,C09222,O017194,2025-01-23 17:42:58,Product Quality,Medium,23.6,1
T010212,C07113,O019509,2025-09-09 08:25:39,Other,Low,32.9,1
T010213,C04054,O045117,2025-10-15 10:10:45,Product Quality,Low,49.6,1
T010214,C09121,O009381,2025-03-04 05:01:32,Delivery,Medium,12.5,0
T010215,C09966,O042749,2025-12-04 05:59:06,Payment,Low,24.8,1
T010216,C04724,O010425,2025-06-15 03:21:55,Product Quality,Medium,1.8,1
T010217,C01711,O027841,2025-10-01 17:11:36,Delivery,Low,2.3,1
T010218,C09445,O007432,2025-01-06 10:45:08,Delivery,Low,11.8,1
T010219,C08603,O046529,2025-02-08 20:44:31,Delivery,Medium,25.4,1
T010220,C07703,O005199,2025-03-16 19:05:55,Product Quality,Medium,0.9,1
T010221,C02472,O042080,2025-08-21 20:02:10,Delivery,Medium,17.4,1
T010222,C05102,O018290,2025-06-01 12:54:27,Delivery,Low,7.0,1
T010223,C08521,O031173,2025-07-12 05:36:40,Delivery,Medium,3.0,1
T010224,C02550,O028361,2025-06-14 08:44:04,Payment,Low,14.0,1
T010225,C05017,O034210,2025-08-08 15:58:09,Delivery,Low,20.9,1
T010226,C09336,O030284,2025-08-22 13:57:57,Return,Low,14.9,1
T010227,C08044,O002598,2025-08-31 09:02:02,Delivery,Low,4.6,1
T010228,C02813,O019573,2025-11-22 08:54:53,Product Quality,High,4.6,1
T010229,C07737,O035677,2025-06-01 00:05:54,Product Quality,Medium,16.0,0
T010230,C01123,O051543,2025-07-28 23:04:48,Other,Low,19.9,1
T010231,C05681,O031964,2025-10-16 13:03:33,Delivery,Medium,2.1,1
T010232,C04726,O035991,2025-02-08 20:44:20,Delivery,Medium,23.2,1
T010233,C07649,O044817,2025-05-01 05:02:00,Payment,Medium,2.1,1
T010234,C02421,O008341,2025-12-25 16:55:11,Cancellation,Medium,15.2,1
T010235,C02422,O011496,2025-10-03 12:10:07,Product Quality,Medium,26.1,1
T010236,C09270,O000714,2025-12-29 15:17:45,Cancellation,Medium,13.6,1
T010237,C05914,O036717,2025-06-09 16:17:20,Return,Medium,46.2,1
T010238,C06349,O033861,2025-03-06 07:16:58,Cancellation,Medium,16.5,1
T010239,C09107,O022970,2025-06-08 12:40:12,Other,High,7.1,1
T010240,C06092,O010397,2025-05-28 04:04:32,Delivery,Medium,11.0,1
T010241,C01639,O008020,2025-10-23 18:10:41,Payment,High,28.9,1
T010242,C06093,O008641,2025-06-07 10:46:38,Return,Medium,4.9,1
T010243,C01839,O039473,2025-01-09 21:06:16,Product Quality,Medium,21.8,1
T010244,C06178,O037068,2025-05-11 01:13:32,Delivery,Medium,15.0,1
T010245,C06706,O025077,2025-07-03 16:19:00,Product Quality,High,1.3,1
T010246,C01537,O009275,2025-02-14 16:06:48,Delivery,Low,16.1,0
T010247,C07083,O054695,2025-07-12 14:39:36,Other,Medium,10.9,1
T010248,C05147,O022096,2025-10-08 10:41:52,Delivery,Low,27.7,1
T010249,C02728,O030811,2025-01-08 02:18:23,Delivery,Low,2.0,1
T010250,C01504,O009273,2025-01-02 05:06:12,Product Quality,Low,6.5,1
T010251,C04678,O035633,2025-07-28 08:33:20,Return,Low,17.5,1
T010252,C08380,O025433,2025-01-03 12:01:36,Product Quality,Medium,8.8,1
T010253,C08776,O026485,2025-09-06 06:28:03,Delivery,Medium,27.3,1
T010254,C02750,O048915,2025-11-19 20:45:59,Other,Low,15.0,1
T010255,C00146,O023171,2025-11-01 13:23:06,Product Quality,Medium,9.8,1
T010256,C01378,O049709,2025-05-05 06:31:57,Return,Medium,20.3,1
T010257,C04705,O015150,2025-07-13 06:02:27,Payment,Medium,15.4,1
T010258,C00139,O026977,2025-06-26 02:09:04,Product Quality,Medium,15.1,1
T010259,C03205,O027960,2025-05-12 23:41:24,Return,Low,8.0,1
T010260,C03611,O027004,2025-08-28 19:31:54,Product Quality,Low,20.8,1
T010261,C08884,O020273,2025-07-08 02:49:49,Product Quality,Medium,34.5,1
T010262,C08155,O010068,2025-03-30 02:50:03,Payment,Low,7.1,1
T010263,C08490,O040887,2025-04-13 00:37:09,Delivery,Low,8.3,1
T010264,C04640,O037585,2025-05-17 06:32:31,Payment,Low,18.2,1
T010265,C02891,O044939,2025-11-28 09:41:25,Other,Low,35.1,1
T010266,C01481,O046055,2025-10-08 03:14:02,Return,Medium,22.4,1
T010267,C09389,O042803,2025-05-30 08:25:39,Cancellation,Medium,5.4,1
T010268,C03329,O018784,2025-12-25 15:17:24,Product Quality,Medium,25.5,1
T010269,C05874,O033944,2025-08-07 23:23:01,Payment,Low,5.2,1
T010270,C09015,O015566,2025-05-11 08:30:26,Return,Medium,16.0,1
T010271,C01583,O038779,2025-05-04 16:24:04,Delivery,Medium,23.7,1
T010272,C09989,O031573,2025-01-10 22:33:34,Product Quality,Medium,13.5,1
T010273,C03591,O016597,2025-10-07 08:27:58,Cancellation,Low,6.9,1
T010274,C03246,O005401,2025-12-25 23:38:04,Product Quality,Medium,14.6,1
T010275,C04662,O025426,2025-03-11 23:27:17,Other,Medium,18.6,1
T010276,C06431,O034853,2025-03-25 02:03:38,Product Quality,Low,3.9,1
T010277,C03040,O019342,2025-12-14 16:25:04,Delivery,Low,16.2,1
T010278,C00383,O053100,2025-09-22 19:50:28,Cancellation,Low,8.6,1
T010279,C06630,O028926,2025-11-19 22:56:41,Payment,Low,25.7,1
T010280,C03972,O024979,2025-05-06 15:07:05,Delivery,Low,15.4,1
T010281,C07017,O036995,2025-03-16 07:48:02,Product Quality,Low,7.9,1
T010282,C05035,O029603,2025-06-28 15:35:52,Return,High,6.1,1
T010283,C03915,O008031,2025-03-05 07:16:37,Product Quality,Medium,6.9,1
T010284,C08164,O050326,2025-09-18 20:32:33,Other,Medium,7.1,1
T010285,C07548,O018418,2025-08-29 09:09:13,Payment,Low,4.7,1
T010286,C01118,O053664,2025-09-05 21:56:53,Product Quality,Medium,7.2,1
T010287,C04827,O021495,2025-04-23 06:13:23,Delivery,High,25.0,1
T010288,C07874,O049152,2025-05-15 11:30:20,Product Quality,Medium,8.5,0
T010289,C01538,O025132,2025-08-23 05:31:01,Cancellation,Medium,4.4,1
T010290,C06379,O021223,2025-02-23 03:39:08,Product Quality,Low,4.7,1
T010291,C06883,O006410,2025-03-18 01:03:54,Delivery,Low,6.8,1
T010292,C06905,O042934,2025-01-16 17:10:07,Product Quality,Low,14.7,1
T010293,C08391,O000343,2025-02-18 21:43:26,Delivery,Medium,6.1,1
T010294,C05036,O039007,2025-03-20 00:12:53,Payment,Medium,20.4,1
T010295,C03855,O044851,2025-09-27 00:03:41,Return,High,16.7,1
T010296,C06944,O053907,2025-04-11 22:54:35,Product Quality,Low,3.5,0
T010297,C01376,O044343,2025-11-27 23:40:25,Other,Medium,14.9,1
T010298,C06205,O038849,2025-12-16 14:39:51,Product Quality,Medium,38.4,1
T010299,C02238,O030003,2025-02-01 18:36:05,Payment,High,22.7,1
T010300,C05862,O003300,2025-01-28 07:05:00,Payment,Low,13.9,1
T010301,C09519,O001398,2025-09-12 10:34:15,Return,High,11.5,1
T010302,C00122,O001480,2025-02-01 05:06:55,Delivery,Low,22.3,1
