order_id,customer_id,order_date,order_status,payment_method,discount,shipping_fee,total_revenue,total_profit
O026674,C00876,2025-02-01 00:59:10,Completed,UPI,150.0,0.0,526.9,219.65
O026675,C00353,2025-01-27 00:24:08,Cancelled,Net Banking,50.0,0.0,5280.93,2638.08
O026676,C05796,2025-10-17 01:18:04,Completed,Wallet,500.0,0.0,0.0,-500.0
O026677,C06086,2025-08-19 02:27:14,Completed,UPI,200.0,113.21,566.6,62.37
O026678,C01965,2025-11-26 16:30:37,Completed,Net Banking,100.0,0.0,4376.86,1745.47
O026679,C08742,2025-07-26 13:27:56,Completed,Credit Card,500.0,0.0,3423.85,1542.36
O026680,C07992,2025-10-15 22:29:19,Completed,Credit Card,500.0,0.0,3949.01,1779.05
O026681,C02802,2025-04-09 00:43:11,Completed,UPI,500.0,0.0,5562.21,2405.82
O026682,C04418,2025-09-04 21:11:25,Completed,Credit Card,200.0,0.0,0.0,-200.0
O026683,C07808,2025-02-13 02:56:27,Completed,Credit Card,150.0,0.0,7893.05,4230.22
O026684,C08313,2025-01-08 22:23:07,Completed,Wallet,200.0,0.0,5695.61,3007.19
O026685,C07931,2025-08-11 22:08:57,Completed,Credit Card,0.0,85.55,13182.96,7418.82
O026686,C02654,2025-05-04 20:47:15,Completed,Credit Card,500.0,0.0,0.0,-500.0
O026687,C07634,2025-06-26 16:10:44,Completed,UPI,50.0,0.0,865.62,442.93
O026688,C06309,2025-09-05 16:49:33,Completed,COD,0.0,0.0,0.0,0.0
O026689,C05245,2025-03-19 20:58:24,Completed,UPI,150.0,0.0,4702.48,2536.76
O026690,C09632,2025-05-20 12:00:51,Completed,Credit Card,0.0,0.0,0.0,0.0
O026691,C05962,2025-07-27 12:51:51,Completed,Net Banking,100.0,0.0,1931.86,999.33
O026692,C08671,2025-09-12 10:47:00,Completed,Wallet,200.0,41.24,2872.93,1370.56
O026693,C07507,2025-01-03 08:16:50,Completed,COD,300.0,0.0,0.0,-300.0
O026694,C00438,2025-12-14 23:51:38,Completed,COD,50.0,0.0,3346.38,1594.4
O026695,C02644,2025-07-19 22:37:49,Completed,UPI,100.0,0.0,6080.02,2482.01
O026696,C06074,2025-11-20 18:37:36,Completed,Wallet,300.0,0.0,4970.95,2352.25
O026697,C04369,2025-03-29 05:22:10,Completed,Credit Card,500.0,113.3,2388.46,1141.96
O026698,C09547,2025-01-04 03:24:20,Completed,Credit Card,200.0,0.0,2951.27,1481.19
O026699,C05815,2025-09-22 15:04:56,Completed,COD,50.0,0.0,0.0,-50.0
O026700,C09279,2025-01-20 01:43:00,Completed,UPI,50.0,30.14,11279.05,6806.8
O026701,C02044,2025-06-30 22:59:38,Completed,UPI,500.0,0.0,6748.0,3696.96
O026702,C08966,2025-07-02 22:48:10,Completed,UPI,0.0,0.0,7907.32,4139.12
O026703,C05350,2025-08-15 19:27:39,Completed,UPI,300.0,30.74,8534.27,4114.82
O026704,C02124,2025-01-08 02:50:47,Completed,UPI,200.0,0.0,808.83,268.82
O026705,C03883,2025-05-12 06:44:35,Completed,UPI,0.0,0.0,5389.84,2932.08
O026706,C09683,2025-04-06 00:16:47,Completed,UPI,200.0,0.0,515.1,215.44
O026707,C09590,2025-07-24 04:49:24,Completed,UPI,150.0,0.0,7001.27,3248.17
O026708,C00215,2025-09-23 06:02:12,Completed,Credit Card,0.0,0.0,4053.14,1564.68
O026709,C03057,2025-06-08 10:16:02,Completed,COD,300.0,0.0,1372.82,479.9
O026710,C08981,2025-01-22 02:36:56,Completed,Credit Card,50.0,84.35,6144.9,3118.52
O026711,C00318,2025-11-07 16:27:28,Completed,UPI,300.0,0.0,4527.31,2408.69
O026712,C09562,2025-03-29 06:23:59,Completed,Debit Card,150.0,0.0,7866.7,2955.12
O026713,C03860,2025-11-24 01:05:26,Completed,Wallet,0.0,0.0,1747.81,810.63
O026714,C01136,2025-04-03 11:18:54,Completed,UPI,300.0,68.24,1142.1,409.51
O026715,C02991,2025-08-02 09:50:50,Completed,Net Banking,0.0,0.0,7721.07,4262.47
O026716,C08057,2025-12-04 01:08:59,Completed,COD,200.0,0.0,0.0,-200.0
O026717,C09984,2025-05-13 05:42:19,Completed,Debit Card,50.0,0.0,5717.29,2626.97
O026718,C01325,2025-03-08 22:21:43,Completed,Wallet,50.0,0.0,1403.72,700.96
O026719,C06362,2025-08-05 02:03:09,Cancelled,UPI,0.0,76.22,9706.38,4580.62
O026720,C09242,2025-09-22 18:08:24,Completed,Debit Card,0.0,0.0,9270.69,5057.04
O026721,C08985,2025-06-17 04:21:49,Completed,Credit Card,200.0,0.0,3875.48,1951.01
O026722,C03811,2025-07-07 08:15:00,Completed,Credit Card,100.0,46.67,3261.01,1425.54
O026723,C08643,2025-12-22 02:21:13,Completed,Debit Card,200.0,0.0,3612.28,1553.67
O026724,C01904,2025-03-21 20:13:47,Completed,Debit Card,100.0,0.0,2060.38,876.61
O026725,C06305,2025-06-01 00:47:00,Completed,UPI,0.0,0.0,11965.69,6189.27
O026726,C05961,2025-01-12 18:52:00,Completed,UPI,0.0,0.0,624.9,334.24
O026727,C07805,2025-03-04 05:41:33,Completed,Wallet,50.0,0.0,683.19,252.07
O026728,C02274,2025-05-11 00:09:33,Completed,Credit Card,100.0,0.0,3014.5,2019.27
O026729,C06271,2025-01-19 21:57:41,Completed,COD,50.0,97.11,1667.27,988.55
O026730,C06086,2025-11-23 03:00:16,Completed,UPI,200.0,0.0,10616.22,5954.47
O026731,C00834,2025-07-14 16:57:11,Completed,Credit Card,500.0,0.0,580.38,152.48
O026732,C03282,2025-08-18 12:44:47,Completed,Credit Card,300.0,0.0,0.0,-300.0
O026733,C02061,2025-01-30 19:43:48,Completed,UPI,200.0,0.0,6046.1,2972.59
O026734,C09996,2025-06-24 21:34:06,Completed,COD,100.0,91.66,0.0,-77.09
O026735,C09903,2025-12-01 20:46:22,Completed,Debit Card,200.0,0.0,454.79,35.47
O026736,C02509,2025-09-08 17:52:36,Completed,Credit Card,300.0,92.03,0.0,-276.99
O026737,C08060,2025-07-25 01:57:09,Completed,UPI,0.0,0.0,0.0,0.0
O026738,C08137,2025-07-16 13:43:00,Completed,UPI,50.0,0.0,2179.85,1159.31
O026739,C09351,2025-09-27 23:53:12,Completed,UPI,100.0,0.0,1017.93,590.03
O026740,C01283,2025-10-21 13:01:17,Completed,Debit Card,50.0,48.14,1080.83,384.8
O026741,C06658,2025-05-25 08:49:28,Completed,Net Banking,0.0,0.0,4063.09,2322.23
O026742,C02044,2025-11-27 03:13:47,Completed,UPI,150.0,0.0,10401.34,5765.79
O026743,C06559,2025-05-22 15:45:06,Completed,Debit Card,300.0,0.0,3760.42,1946.68
O026744,C08705,2025-08-30 07:18:49,Completed,UPI,0.0,0.0,1162.58,484.5
O026745,C00802,2025-07-01 05:37:17,Completed,UPI,500.0,0.0,5307.18,1871.68
O026746,C06355,2025-09-01 11:03:52,Completed,Credit Card,0.0,0.0,1562.81,758.31
O026747,C05354,2025-03-25 21:48:25,Completed,COD,100.0,0.0,1499.16,875.68
O026748,C01745,2025-07-02 04:31:34,Completed,Credit Card,0.0,0.0,1632.01,689.12
O026749,C02360,2025-09-02 16:05:36,Completed,Credit Card,0.0,0.0,0.0,0.0
O026750,C05191,2025-10-08 15:56:07,Completed,Wallet,200.0,0.0,5546.65,2276.42
O026751,C08589,2025-08-25 01:07:25,Completed,Credit Card,100.0,0.0,866.73,381.66
O026752,C06736,2025-05-30 09:19:48,Completed,UPI,150.0,0.0,460.71,-9.0
O026753,C00268,2025-06-29 18:33:30,Completed,Debit Card,0.0,0.0,5137.02,2732.8
O026754,C01254,2025-08-24 03:01:36,Completed,Credit Card,50.0,0.0,10182.63,5282.51
O026755,C08807,2025-12-21 13:50:36,Completed,Debit Card,300.0,0.0,3605.54,989.97
O026756,C06508,2025-10-30 04:14:53,Completed,UPI,150.0,0.0,1836.07,685.23
O026757,C00176,2025-07-19 05:53:47,Completed,UPI,0.0,0.0,3173.97,1520.26
O026758,C05941,2025-01-12 12:07:38,Completed,Credit Card,0.0,0.0,12614.85,6431.44
O026759,C01674,2025-03-09 19:05:49,Completed,Wallet,50.0,0.0,3410.13,1781.09
O026760,C09185,2025-07-25 00:17:15,Cancelled,COD,150.0,0.0,2841.62,1594.66
O026761,C01214,2025-09-15 17:29:42,Completed,Net Banking,100.0,0.0,3157.97,1686.27
O026762,C00760,2025-03-28 00:16:50,Completed,UPI,100.0,70.82,1159.22,560.95
O026763,C06430,2025-12-05 19:43:39,Completed,UPI,50.0,0.0,3194.9,1397.3
O026764,C07898,2025-02-09 21:39:44,Completed,UPI,300.0,0.0,13045.66,6412.23
O026765,C02711,2025-10-27 19:55:24,Completed,Net Banking,0.0,0.0,14085.2,7766.91
O026766,C02992,2025-11-16 15:07:27,Completed,UPI,150.0,0.0,10604.4,5730.69
O026767,C03542,2025-02-25 07:11:48,Completed,Net Banking,150.0,90.5,5419.83,3106.84
O026768,C07640,2025-02-23 21:44:16,Completed,UPI,0.0,0.0,1906.94,946.32
O026769,C02600,2025-06-12 04:57:52,Completed,UPI,0.0,0.0,1032.41,586.71
O026770,C00877,2025-09-22 11:20:49,Completed,Debit Card,0.0,0.0,3490.37,1877.73
O026771,C03075,2025-10-15 18:53:24,Completed,Debit Card,50.0,0.0,901.86,494.16
O026772,C09655,2025-02-19 06:21:55,Completed,UPI,300.0,0.0,3430.07,1924.97
O026773,C04329,2025-06-20 21:01:22,Completed,Credit Card,100.0,104.9,636.24,138.24
O026774,C05578,2025-05-11 15:35:20,Completed,Credit Card,0.0,0.0,4031.75,1629.81
O026775,C07604,2025-11-23 09:03:12,Completed,UPI,150.0,0.0,1394.79,702.79
O026776,C05564,2025-04-13 23:37:24,Completed,Credit Card,100.0,0.0,7383.63,3641.23
O026777,C06552,2025-06-13 10:01:20,Completed,Credit Card,50.0,52.02,2415.68,1164.47
O026778,C08785,2025-07-11 03:39:59,Completed,Wallet,0.0,41.86,2521.41,1473.92
O026779,C03708,2025-08-09 20:27:46,Completed,Wallet,0.0,42.32,10848.9,5026.36
O026780,C01102,2025-10-05 03:53:54,Completed,Net Banking,0.0,0.0,326.23,125.24
O026781,C00941,2025-01-28 08:21:16,Completed,Credit Card,0.0,0.0,4337.44,2538.07
O026782,C07803,2025-10-12 05:58:42,Completed,Net Banking,200.0,45.78,8100.45,4090.3
O026783,C06532,2025-10-08 07:04:37,Completed,Net Banking,150.0,0.0,0.0,-150.0
O026784,C05642,2025-02-27 01:09:38,Completed,Credit Card,100.0,46.03,7623.46,3782.52
O026785,C09287,2025-08-31 05:56:29,Completed,Credit Card,100.0,0.0,4611.72,2471.65
O026786,C06252,2025-10-03 03:30:02,Completed,Debit Card,50.0,0.0,10064.03,5057.54
O026787,C00465,2025-11-19 13:17:10,Completed,UPI,200.0,75.05,9879.05,4119.2
O026788,C04675,2025-03-21 07:34:36,Completed,Debit Card,200.0,0.0,1376.46,433.57
O026789,C02132,2025-10-15 16:14:32,Completed,Wallet,100.0,0.0,0.0,-100.0
O026790,C06197,2025-08-31 04:29:43,Completed,UPI,50.0,95.07,1001.24,484.24
O026791,C01866,2025-02-17 12:12:46,Completed,Credit Card,0.0,64.43,4130.51,2243.25
O026792,C06432,2025-02-11 08:54:22,Completed,Credit Card,100.0,35.68,4514.37,1679.28
O026793,C08815,2025-10-03 04:05:30,Completed,UPI,0.0,118.89,1474.44,902.85
O026794,C00762,2025-07-30 05:01:48,Completed,UPI,500.0,0.0,7001.11,3477.31
O026795,C02572,2025-07-08 04:00:49,Completed,COD,100.0,0.0,5399.91,2331.8
O026796,C06720,2025-10-18 06:38:00,Completed,UPI,100.0,0.0,3703.3,1680.07
O026797,C07101,2025-08-06 10:51:46,Completed,Credit Card,100.0,0.0,842.04,356.97
O026798,C05846,2025-01-22 05:21:31,Completed,UPI,300.0,72.71,973.06,505.23
O026799,C01375,2025-02-28 22:06:50,Completed,UPI,150.0,0.0,12594.17,7153.58
O026800,C02409,2025-04-09 07:03:37,Completed,UPI,200.0,89.43,4840.53,2478.11
O026801,C09058,2025-06-22 23:54:04,Completed,UPI,300.0,0.0,4759.45,2241.39
O026802,C08165,2025-01-20 01:26:42,Completed,Credit Card,300.0,0.0,7668.82,3690.88
O026803,C09492,2025-08-31 02:25:07,Completed,COD,150.0,0.0,1892.23,990.37
O026804,C04076,2025-03-13 23:44:58,Completed,UPI,50.0,0.0,609.56,237.33
O026805,C04382,2025-10-06 10:53:27,Completed,Debit Card,0.0,0.0,2101.6,847.72
O026806,C02571,2025-01-01 23:42:54,Cancelled,UPI,100.0,40.73,11900.59,6202.32
O026807,C05230,2025-04-11 13:15:59,Completed,Credit Card,300.0,86.03,0.0,-278.49
O026808,C08278,2025-05-29 00:26:38,Completed,Credit Card,500.0,0.0,1654.44,275.29
O026809,C02460,2025-11-30 07:13:28,Completed,COD,100.0,0.0,3056.17,748.06
O026810,C01388,2025-04-15 20:50:42,Completed,Debit Card,200.0,0.0,5411.36,2987.25
O026811,C07489,2025-02-12 17:41:57,Completed,COD,0.0,69.07,10634.36,6044.74
O026812,C06917,2025-08-23 20:13:01,Completed,Credit Card,0.0,0.0,4116.78,1951.65
O026813,C08271,2025-04-15 07:39:31,Completed,Wallet,200.0,0.0,5048.18,2534.05
O026814,C07499,2025-04-08 03:03:17,Completed,Credit Card,150.0,0.0,676.51,200.96
O026815,C04176,2025-02-22 14:17:41,Completed,Net Banking,50.0,52.7,7408.83,3711.7
O026816,C01554,2025-11-17 09:10:36,Completed,COD,150.0,0.0,1467.7,524.81
O026817,C07134,2025-05-12 18:18:42,Completed,Debit Card,500.0,61.1,2119.64,801.89
O026818,C08765,2025-07-04 03:48:36,Completed,Credit Card,0.0,108.47,108.47,27.12
O026819,C01513,2025-09-30 15:18:28,Completed,Wallet,0.0,0.0,5646.17,2924.12
O026820,C05172,2025-03-28 05:31:47,Completed,UPI,100.0,92.03,1375.66,736.77
O026821,C03266,2025-08-18 02:01:40,Completed,UPI,0.0,0.0,8498.84,4435.91
O026822,C05179,2025-02-06 20:05:22,Completed,UPI,150.0,0.0,3979.88,1865.73
O026823,C00306,2025-07-24 13:57:02,Completed,Net Banking,100.0,0.0,1209.76,387.52
O026824,C03509,2025-10-29 20:13:41,Completed,UPI,200.0,0.0,0.0,-200.0
O026825,C04831,2025-03-12 03:31:59,Completed,Net Banking,50.0,0.0,0.0,-50.0
O026826,C01493,2025-05-01 13:00:03,Completed,Net Banking,500.0,0.0,2814.4,1358.01
O026827,C04059,2025-12-06 23:31:21,Completed,UPI,0.0,87.18,5764.95,2952.32
O026828,C01750,2025-02-04 03:34:04,Completed,Credit Card,150.0,0.0,1525.1,615.51
O026829,C02141,2025-04-29 18:02:12,Completed,Credit Card,150.0,0.0,1987.82,897.2
O026830,C09777,2025-10-19 06:06:59,Completed,UPI,0.0,57.41,3371.39,1726.65
O026831,C06000,2025-02-03 21:31:14,Completed,Net Banking,100.0,0.0,1143.12,468.71
O026832,C03874,2025-11-16 02:58:22,Completed,Net Banking,150.0,0.0,0.0,-150.0
O026833,C05198,2025-12-24 19:18:25,Completed,Debit Card,50.0,59.38,1328.93,531.48
O026834,C03808,2025-08-31 21:42:06,Completed,Credit Card,100.0,0.0,2476.91,1479.01
O026835,C06000,2025-03-25 07:01:16,Completed,UPI,100.0,0.0,3365.23,1893.47
O026836,C00006,2025-02-22 05:19:31,Completed,Debit Card,0.0,0.0,500.54,283.11
O026837,C02343,2025-11-04 00:10:37,Completed,Credit Card,100.0,0.0,937.53,397.71
O026838,C09885,2025-07-22 10:27:08,Completed,Credit Card,0.0,51.26,3908.26,2230.44
O026839,C01112,2025-12-07 12:53:42,Completed,Net Banking,100.0,0.0,864.95,379.88
O026840,C00782,2025-08-15 19:45:12,Completed,UPI,200.0,0.0,2523.97,583.77
O026841,C04920,2025-11-02 20:37:00,Completed,Credit Card,0.0,0.0,4274.46,2463.42
O026842,C02884,2025-08-26 04:00:24,Completed,UPI,50.0,0.0,2154.38,944.27
O026843,C05318,2025-11-12 00:15:36,Completed,COD,0.0,0.0,9310.08,5565.17
O026844,C09602,2025-05-04 08:06:13,Completed,Debit Card,100.0,0.0,1114.37,519.46
O026845,C01254,2025-06-14 05:54:24,Completed,Debit Card,200.0,0.0,4058.96,1844.66
O026846,C04386,2025-04-06 17:29:45,Completed,Credit Card,100.0,0.0,2015.42,605.58
O026847,C07571,2025-09-28 09:09:25,Completed,UPI,300.0,87.54,15979.8,7008.52
O026848,C01593,2025-02-05 18:00:55,Completed,UPI,0.0,0.0,2755.26,1567.75
O026849,C07108,2025-06-16 15:53:14,Cancelled,Credit Card,100.0,0.0,248.2,37.82
O026850,C03985,2025-03-10 10:25:02,Completed,COD,100.0,0.0,220.29,-66.76
O026851,C06191,2025-06-16 13:38:55,Completed,UPI,0.0,0.0,5836.23,2823.86
O026852,C05239,2025-05-14 09:24:51,Completed,Debit Card,50.0,0.0,1813.63,771.34
O026853,C04495,2025-01-09 05:02:31,Completed,Debit Card,200.0,0.0,16135.45,8359.53
O026854,C04777,2025-06-24 15:59:11,Completed,UPI,200.0,109.24,12747.73,7154.26
O026855,C01459,2025-11-19 13:03:58,Completed,UPI,500.0,0.0,1169.65,480.07
O026856,C04324,2025-04-04 20:49:44,Completed,COD,200.0,0.0,4884.11,2522.78
O026857,C07516,2025-09-14 17:55:56,Cancelled,UPI,100.0,0.0,1100.42,505.51
O026858,C08953,2025-05-09 22:10:16,Completed,Credit Card,100.0,0.0,7658.03,4100.33
O026859,C06250,2025-02-04 06:50:24,Completed,COD,50.0,0.0,1662.87,943.75
O026860,C08250,2025-05-30 19:29:05,Completed,UPI,100.0,0.0,6205.78,3050.3
O026861,C05063,2025-12-08 11:50:19,Completed,Credit Card,0.0,0.0,2360.0,1016.22
O026862,C02146,2025-12-11 21:29:57,Completed,Credit Card,50.0,0.0,0.0,-50.0
O026863,C07232,2025-12-13 09:12:48,Completed,Debit Card,50.0,0.0,563.76,328.69
O026864,C07005,2025-06-08 14:33:30,Completed,COD,200.0,0.0,225.91,-59.77
O026865,C00075,2025-02-27 17:19:02,Completed,Net Banking,150.0,0.0,4692.15,2000.02
O026866,C04783,2025-05-27 14:39:15,Completed,Credit Card,150.0,0.0,0.0,-150.0
O026867,C09358,2025-04-29 14:12:51,Completed,Debit Card,500.0,105.08,10341.47,5204.24
O026868,C09839,2025-04-22 07:29:20,Completed,COD,50.0,0.0,4450.68,2515.38
O026869,C04556,2025-08-25 22:52:43,Completed,UPI,150.0,0.0,16918.03,9324.15
O026870,C07210,2025-07-04 03:22:09,Completed,Debit Card,200.0,0.0,0.0,-200.0
O026871,C00172,2025-10-03 16:39:37,Completed,COD,300.0,0.0,1357.04,589.98
O026872,C02655,2025-07-13 11:30:04,Completed,Credit Card,100.0,0.0,402.94,181.34
O026873,C07209,2025-10-25 01:05:13,Completed,UPI,50.0,0.0,0.0,-50.0
O026874,C06512,2025-02-18 08:01:00,Completed,Wallet,0.0,0.0,4462.48,1995.66
O026875,C06588,2025-02-21 14:57:48,Completed,COD,50.0,0.0,2887.94,1682.64
O026876,C06947,2025-10-15 23:55:28,Completed,Debit Card,500.0,31.3,4813.62,2358.05
O026877,C04274,2025-10-04 03:09:32,Completed,Credit Card,500.0,44.37,401.61,-198.63
O026878,C09369,2025-01-26 15:30:23,Cancelled,Net Banking,0.0,0.0,3078.57,770.46
O026879,C03637,2025-04-27 02:54:30,Completed,Debit Card,100.0,35.42,7665.31,3289.42
O026880,C09011,2025-08-09 07:32:32,Completed,Debit Card,300.0,82.25,6434.04,2542.31
O026881,C00589,2025-03-09 01:02:12,Completed,Credit Card,100.0,73.23,4961.09,2392.88
O026882,C08477,2025-08-11 01:17:30,Completed,Credit Card,100.0,75.69,2295.73,1170.82
O026883,C03014,2025-01-16 07:20:52,Completed,UPI,50.0,0.0,2464.52,1120.56
O026884,C06580,2025-04-07 23:55:23,Completed,Wallet,100.0,0.0,3104.1,795.99
O026885,C00533,2025-08-21 05:13:36,Completed,Debit Card,150.0,0.0,819.0,382.28
O026886,C00791,2025-03-29 06:49:13,Completed,UPI,50.0,0.0,5748.57,2647.05
O026887,C00553,2025-09-26 22:36:58,Completed,Wallet,300.0,0.0,0.0,-300.0
O026888,C04836,2025-05-06 12:54:14,Completed,UPI,500.0,0.0,2305.0,1035.55
O026889,C04145,2025-05-31 19:01:50,Completed,COD,0.0,107.07,7106.06,4006.21
O026890,C03173,2025-03-24 04:32:26,Completed,Credit Card,500.0,0.0,381.46,-292.38
O026891,C04447,2025-05-30 15:22:57,Cancelled,Debit Card,50.0,0.0,3951.97,2021.23
O026892,C03120,2025-06-26 05:30:36,Completed,Debit Card,200.0,0.0,0.0,-200.0
O026893,C08699,2025-01-20 07:53:16,Completed,UPI,0.0,0.0,2580.16,1321.13
O026894,C05606,2025-05-10 13:29:36,Completed,Wallet,300.0,0.0,0.0,-300.0
O026895,C03086,2025-06-09 01:40:57,Completed,UPI,150.0,0.0,841.08,282.72
O026896,C04534,2025-02-12 14:04:26,Cancelled,Credit Card,150.0,0.0,4821.5,2274.77
O026897,C08657,2025-04-13 11:44:06,Completed,UPI,150.0,0.0,0.0,-150.0
O026898,C04077,2025-08-14 07:16:24,Completed,Credit Card,200.0,0.0,0.0,-200.0
O026899,C04255,2025-06-11 16:08:12,Completed,Wallet,150.0,0.0,5613.57,2306.15
O026900,C03352,2025-06-09 15:46:54,Completed,Debit Card,50.0,0.0,3696.56,1618.86
O026901,C02585,2025-01-15 09:04:32,Completed,Credit Card,0.0,0.0,2351.29,1335.72
O026902,C04704,2025-01-30 07:47:24,Completed,Debit Card,0.0,93.1,5196.27,2946.2
O026903,C07354,2025-06-16 23:00:22,Completed,UPI,150.0,0.0,4469.89,2241.35
O026904,C03657,2025-10-11 07:42:27,Completed,UPI,100.0,0.0,0.0,-100.0
O026905,C02252,2025-02-17 20:25:11,Completed,Debit Card,500.0,0.0,0.0,-500.0
O026906,C06582,2025-11-03 04:45:11,Completed,UPI,0.0,0.0,9275.88,5046.61
O026907,C08061,2025-09-28 16:22:37,Completed,Debit Card,0.0,0.0,5905.61,3172.55
O026908,C00214,2025-05-19 19:51:36,Completed,Wallet,200.0,0.0,0.0,-200.0
O026909,C06308,2025-06-06 15:50:44,Completed,COD,0.0,35.97,2322.22,1053.31
O026910,C08999,2025-11-19 03:45:08,Completed,Net Banking,50.0,108.78,3618.16,1850.16
O026911,C00880,2025-04-06 20:41:17,Completed,UPI,50.0,33.76,2171.81,1201.82
O026912,C08980,2025-10-20 06:00:38,Cancelled,Credit Card,300.0,0.0,797.77,369.87
O026913,C01167,2025-11-06 22:24:02,Completed,UPI,150.0,96.24,3870.53,1968.75
O026914,C09968,2025-11-14 20:22:03,Completed,Wallet,200.0,67.36,11212.26,5211.2
O026915,C05104,2025-12-03 05:29:59,Completed,Credit Card,500.0,0.0,1722.67,464.11
O026916,C07292,2025-01-20 06:12:40,Completed,Wallet,300.0,0.0,2252.82,1064.37
O026917,C00616,2025-03-15 12:52:09,Completed,COD,0.0,0.0,3688.26,1610.56
O026918,C01021,2025-03-03 01:49:04,Completed,UPI,100.0,98.74,549.49,170.5
O026919,C09628,2025-12-17 13:54:18,Completed,Credit Card,0.0,0.0,1261.74,683.88
O026920,C09882,2025-10-18 13:28:07,Completed,Debit Card,0.0,56.09,3181.8,1079.43
O026921,C02746,2025-01-11 14:48:57,Completed,COD,100.0,0.0,3925.86,2462.04
O026922,C03395,2025-04-20 13:58:18,Completed,Debit Card,100.0,0.0,641.93,221.17
O026923,C00101,2025-03-25 15:40:47,Cancelled,Net Banking,500.0,0.0,0.0,-500.0
O026924,C09553,2025-05-05 16:04:17,Completed,Credit Card,0.0,0.0,1995.4,1143.2
O026925,C09163,2025-10-20 06:04:33,Completed,UPI,0.0,76.54,2977.01,1497.98
O026926,C01149,2025-03-20 08:07:57,Completed,Wallet,150.0,58.96,1503.28,513.94
O026927,C03626,2025-11-13 19:54:23,Completed,Credit Card,200.0,0.0,1431.86,704.07
O026928,C09662,2025-03-15 17:46:37,Completed,Net Banking,500.0,0.0,33.54,-187.78
O026929,C01249,2025-08-25 03:06:05,Completed,Debit Card,150.0,0.0,7739.29,3632.79
O026930,C08721,2025-06-10 20:40:18,Completed,COD,0.0,0.0,2457.93,1346.95
O026931,C02004,2025-08-01 17:07:22,Completed,Net Banking,0.0,0.0,0.0,0.0
O026932,C00676,2025-04-16 08:42:21,Completed,Credit Card,0.0,0.0,4510.22,2404.56
O026933,C01407,2025-06-03 05:02:40,Completed,Net Banking,200.0,0.0,0.0,-200.0
O026934,C07086,2025-04-29 02:51:46,Completed,UPI,0.0,0.0,1581.03,747.74
O026935,C01358,2025-07-24 13:40:05,Completed,Credit Card,50.0,0.0,0.0,-50.0
O026936,C00040,2025-04-05 03:25:25,Completed,UPI,200.0,0.0,9518.27,4942.29
O026937,C07738,2025-08-03 18:21:16,Cancelled,Debit Card,100.0,0.0,1798.49,917.54
O026938,C06538,2025-06-16 21:33:55,Completed,Credit Card,150.0,0.0,4814.12,2657.79
O026939,C08762,2025-09-30 06:43:43,Completed,Wallet,200.0,0.0,221.24,9.4
O026940,C05753,2025-06-20 05:54:58,Completed,UPI,150.0,0.0,2722.5,1228.98
O026941,C00443,2025-10-13 00:17:19,Completed,Credit Card,100.0,0.0,1996.03,1061.78
O026942,C00211,2025-03-03 05:56:37,Completed,Net Banking,0.0,0.0,8824.49,4526.51
O026943,C07827,2025-04-08 00:15:50,Completed,UPI,200.0,0.0,1549.18,675.2
O026944,C08882,2025-12-15 15:52:49,Completed,UPI,300.0,86.57,3253.42,1440.53
O026945,C07976,2025-08-16 23:05:46,Completed,Credit Card,100.0,0.0,8542.78,3667.97
O026946,C03719,2025-11-09 16:21:54,Completed,Debit Card,300.0,0.0,6645.18,3234.91
O026947,C06604,2025-03-26 19:11:15,Completed,Credit Card,50.0,0.0,8408.12,4306.25
O026948,C00770,2025-09-07 10:50:37,Completed,Debit Card,150.0,0.0,657.43,266.08
O026949,C07173,2025-03-03 01:52:07,Completed,COD,0.0,0.0,3821.27,2025.99
O026950,C02481,2025-11-14 16:39:05,Completed,UPI,0.0,0.0,5081.77,2872.62
O026951,C09335,2025-11-19 10:09:18,Completed,Net Banking,0.0,0.0,1446.98,689.54
O026952,C03352,2025-01-30 09:56:03,Completed,Debit Card,200.0,0.0,3203.32,1116.94
O026953,C03367,2025-06-28 16:35:29,Completed,Credit Card,50.0,0.0,1598.88,705.96
O026954,C02838,2025-09-27 16:15:48,Completed,Wallet,100.0,0.0,1652.75,894.55
O026955,C06318,2025-04-29 01:47:52,Completed,UPI,100.0,0.0,8399.03,5113.9
O026956,C00964,2025-04-25 09:20:05,Completed,Debit Card,200.0,0.0,0.0,-200.0
O026957,C00520,2025-09-24 23:09:02,Completed,COD,50.0,0.0,0.0,-50.0
O026958,C06944,2025-02-27 00:38:44,Completed,UPI,300.0,0.0,2187.58,827.66
O026959,C09448,2025-11-11 15:28:12,Completed,UPI,100.0,0.0,6187.83,2487.74
O026960,C07425,2025-10-25 08:53:14,Completed,Wallet,0.0,59.6,8424.74,3859.86
O026961,C02483,2025-05-25 01:20:05,Completed,Wallet,0.0,0.0,10489.32,6176.66
