session_id,customer_id,session_date,session_duration,pages_viewed,device,traffic_source
S065141,C02253,2025-12-01 07:56:01,4.47,5,Mobile,Paid Ads
S065142,C09377,2025-11-06 14:39:25,7.62,4,Mobile,Paid Ads
S065143,C05364,2025-04-15 10:30:41,0.81,8,Mobile,Paid Ads
S065144,C07801,2025-02-09 09:05:20,6.32,4,Desktop,Organic
S065145,C05787,2025-05-18 16:42:15,20.54,4,Mobile,Organic
S065146,C03785,2025-12-04 14:46:04,8.79,4,Mobile,Email
S065147,C04857,2025-01-19 19:48:53,17.92,7,Tablet,Paid Ads
S065148,C03413,2025-11-13 04:40:12,8.6,7,Mobile,Email
S065149,C02654,2025-12-20 20:40:00,2.79,5,Desktop,Social Media
S065150,C05211,2025-01-21 02:18:57,10.5,7,Desktop,Referral
S065151,C08040,2025-06-21 02:52:13,3.05,8,Mobile,Organic
S065152,C06676,2025-06-19 01:43:57,16.18,7,Mobile,Organic
S065153,C02915,2025-11-28 05:11:41,7.18,9,Mobile,Paid Ads
S065154,C01477,2025-08-23 20:11:04,9.09,3,Mobile,Referral
S065155,C05021,2025-09-15 18:51:26,9.73,9,Mobile,Organic
S065156,C05695,2025-12-04 10:38:40,5.67,5,Mobile,Paid Ads
S065157,C01574,2025-05-04 13:28:24,8.11,8,Tablet,Paid Ads
S065158,C01699,2025-05-11 04:54:16,3.63,12,Desktop,Paid Ads
S065159,C09040,2025-12-26 06:39:00,14.66,8,Mobile,Organic
S065160,C07998,2025-02-28 12:40:58,8.85,8,Mobile,Referral
S065161,C00047,2025-02-22 05:15:39,4.17,7,Mobile,Social Media
S065162,C07438,2025-07-07 20:08:00,3.49,9,Mobile,Organic
S065163,C03345,2025-08-18 08:10:02,14.92,6,Mobile,Referral
S065164,C04054,2025-05-01 16:55:19,3.99,5,Desktop,Organic
S065165,C01324,2025-08-02 03:08:25,2.56,5,Mobile,Social Media
S065166,C07276,2025-07-06 01:17:29,13.07,3,Mobile,Email
S065167,C04727,2025-05-05 09:52:30,13.01,7,Mobile,Organic
S065168,C02950,2025-11-15 16:13:58,8.5,5,Mobile,Organic
S065169,C06496,2025-08-29 15:06:14,1.26,5,Mobile,Email
S065170,C03857,2025-03-24 20:32:11,10.66,3,Desktop,Organic
S065171,C01360,2025-08-09 11:39:37,8.98,6,Tablet,Email
S065172,C00915,2025-06-28 16:53:20,7.43,4,Mobile,Organic
S065173,C08475,2025-12-20 22:26:55,2.35,7,Mobile,Referral
S065174,C03622,2025-10-21 20:23:52,29.86,11,Mobile,Organic
S065175,C03058,2025-12-19 18:33:31,4.32,6,Mobile,Organic
S065176,C08260,2025-03-24 10:58:00,14.87,6,Mobile,Organic
S065177,C09567,2025-08-25 04:31:26,3.73,7,Desktop,Social Media
S065178,C07740,2025-02-13 04:59:51,10.28,6,Mobile,Organic
S065179,C09359,2025-03-25 12:43:33,5.96,6,Mobile,Referral
S065180,C08833,2025-11-19 17:15:27,5.25,5,Mobile,Email
S065181,C03358,2025-02-19 23:32:20,11.51,7,Desktop,Referral
S065182,C04895,2025-07-17 21:41:04,3.89,7,Mobile,Organic
S065183,C05007,2025-11-05 22:35:29,5.05,6,Mobile,Paid Ads
S065184,C06824,2025-08-16 11:33:30,8.24,6,Mobile,Organic
S065185,C08592,2025-08-29 07:44:50,3.59,5,Mobile,Organic
S065186,C08127,2025-10-27 16:26:03,10.21,4,Desktop,Referral
S065187,C02259,2025-10-19 22:50:47,14.16,4,Mobile,Paid Ads
S065188,C04696,2025-02-03 18:47:14,11.5,4,Desktop,Organic
S065189,C02044,2025-03-12 17:08:55,29.65,5,Mobile,Email
S065190,C08861,2025-04-22 03:35:13,10.15,8,Desktop,Email
S065191,C08681,2025-11-16 20:52:03,8.6,9,Mobile,Paid Ads
S065192,C04943,2025-05-22 12:14:06,11.55,5,Desktop,Referral
S065193,C07437,2025-03-12 13:30:07,6.34,6,Desktop,Organic
S065194,C08954,2025-03-05 05:33:08,4.88,3,Mobile,Paid Ads
S065195,C04867,2025-04-30 04:26:23,3.35,4,Mobile,Organic
S065196,C07731,2025-05-12 10:53:20,8.66,10,Desktop,Organic
S065197,C07273,2025-11-16 17:51:15,8.5,5,Desktop,Organic
S065198,C05915,2025-08-30 23:33:49,9.76,5,Mobile,Paid Ads
S065199,C02826,2025-07-12 04:17:50,9.79,2,Mobile,Organic
S065200,C06178,2025-01-11 10:44:01,9.76,8,Mobile,Organic
S065201,C08157,2025-01-04 16:25:43,7.07,4,Mobile,Email
S065202,C06362,2025-07-16 21:21:05,4.2,6,Mobile,Organic
S065203,C01621,2025-07-08 17:05:57,6.94,5,Desktop,Email
S065204,C01102,2025-08-06 05:19:26,4.18,7,Desktop,Referral
S065205,C01363,2025-12-12 23:48:15,8.92,4,Desktop,Social Media
S065206,C06184,2025-06-30 01:56:00,1.97,9,Mobile,Paid Ads
S065207,C09428,2025-07-15 02:25:13,2.74,3,Tablet,Social Media
S065208,C00387,2025-12-26 02:04:03,3.81,5,Desktop,Social Media
S065209,C00394,2025-03-09 20:07:50,1.12,6,Mobile,Referral
S065210,C04573,2025-07-18 06:24:07,4.34,11,Mobile,Email
S065211,C04308,2025-09-06 08:50:55,0.84,4,Desktop,Referral
S065212,C02321,2025-09-23 17:30:00,14.24,6,Mobile,Paid Ads
S065213,C06654,2025-11-03 06:52:43,5.35,7,Mobile,Paid Ads
S065214,C06408,2025-01-06 11:02:00,8.83,2,Tablet,Social Media
S065215,C03109,2025-01-19 11:23:30,4.81,7,Mobile,Organic
S065216,C02492,2025-02-21 06:04:43,12.02,6,Desktop,Paid Ads
S065217,C03569,2025-11-11 01:19:50,7.24,9,Mobile,Email
S065218,C00409,2025-01-23 06:43:51,1.55,4,Tablet,Referral
S065219,C00801,2025-01-13 13:55:31,1.42,9,Mobile,Referral
S065220,C03901,2025-12-14 06:11:04,10.3,8,Mobile,Organic
S065221,C02882,2025-05-15 03:01:04,10.21,5,Desktop,Paid Ads
S065222,C09045,2025-05-13 18:02:51,2.37,5,Tablet,Referral
S065223,C04087,2025-09-01 05:17:13,13.5,7,Mobile,Email
S065224,C08191,2025-09-14 06:20:34,7.24,7,Tablet,Paid Ads
S065225,C00421,2025-10-03 00:19:18,8.25,6,Mobile,Organic
S065226,C08513,2025-01-15 06:30:23,8.82,3,Desktop,Referral
S065227,C01231,2025-12-30 08:02:43,1.98,4,Desktop,Organic
S065228,C05248,2025-01-10 08:39:42,3.57,7,Mobile,Referral
S065229,C03398,2025-11-27 12:35:49,8.77,6,Mobile,Organic
S065230,C07967,2025-05-21 07:45:48,6.24,7,Desktop,Email
S065231,C03356,2025-08-02 10:17:15,2.62,7,Mobile,Email
S065232,C00702,2025-08-27 09:34:20,3.45,8,Desktop,Organic
S065233,C05260,2025-11-25 16:14:58,2.08,9,Mobile,Referral
S065234,C03166,2025-11-11 19:00:25,8.0,2,Desktop,Organic
S065235,C07593,2025-05-28 17:48:26,4.79,7,Desktop,Paid Ads
S065236,C04450,2025-11-18 01:31:48,6.24,3,Desktop,Referral
S065237,C07516,2025-01-02 00:52:07,5.86,9,Desktop,Referral
S065238,C01760,2025-01-19 01:05:04,2.72,7,Mobile,Organic
S065239,C02175,2025-10-31 07:39:03,12.69,6,Mobile,Organic
S065240,C05538,2025-10-17 10:17:37,14.4,5,Desktop,Paid Ads
S065241,C06394,2025-03-16 12:48:01,8.01,3,Mobile,Organic
S065242,C01235,2025-10-31 17:38:42,9.4,9,Desktop,Organic
S065243,C03465,2025-08-28 22:17:22,5.12,2,Mobile,Social Media
S065244,C08322,2025-11-08 14:35:21,17.66,4,Tablet,Paid Ads
S065245,C00427,2025-09-03 16:20:44,3.77,6,Mobile,Organic
S065246,C01279,2025-10-24 08:30:08,9.6,5,Desktop,Email
S065247,C01792,2025-11-27 17:05:18,6.34,5,Mobile,Email
S065248,C02248,2025-10-13 13:56:55,19.63,11,Mobile,Organic
S065249,C09916,2025-10-24 13:56:58,28.5,7,Mobile,Organic
S065250,C02878,2025-10-07 13:59:47,9.27,9,Desktop,Organic
S065251,C03349,2025-11-09 20:47:54,1.3,4,Mobile,Organic
S065252,C02840,2025-04-21 16:11:40,9.03,7,Mobile,Referral
S065253,C02211,2025-01-01 12:21:11,8.58,8,Tablet,Referral
S065254,C00027,2025-05-07 21:52:06,2.89,8,Mobile,Organic
S065255,C06181,2025-04-01 21:19:04,19.65,7,Mobile,Referral
S065256,C07172,2025-09-13 19:42:30,9.93,2,Mobile,Organic
S065257,C03334,2025-12-15 17:52:04,10.87,6,Mobile,Organic
S065258,C01317,2025-08-25 21:24:26,1.9,10,Desktop,Social Media
S065259,C00098,2025-12-10 02:24:51,10.35,4,Mobile,Organic
S065260,C03446,2025-04-05 14:12:27,23.47,5,Mobile,Referral
S065261,C02450,2025-11-23 18:41:38,12.56,4,Tablet,Referral
S065262,C02164,2025-07-05 12:09:21,7.17,6,Mobile,Referral
S065263,C05033,2025-12-23 12:41:02,3.63,7,Desktop,Social Media
S065264,C06401,2025-12-01 22:31:34,6.23,5,Tablet,Organic
S065265,C09970,2025-05-23 05:12:09,1.71,6,Mobile,Paid Ads
S065266,C03764,2025-06-13 17:34:20,3.88,5,Mobile,Organic
S065267,C06029,2025-03-12 13:35:48,15.96,7,Mobile,Referral
S065268,C06183,2025-03-12 15:19:21,7.54,4,Mobile,Organic
S065269,C09294,2025-02-02 06:36:05,3.7,5,Tablet,Paid Ads
S065270,C01714,2025-01-31 05:16:15,3.12,6,Tablet,Email
S065271,C03485,2025-05-08 17:11:09,2.09,3,Tablet,Organic
S065272,C04289,2025-08-22 12:12:58,4.27,3,Desktop,Referral
S065273,C02651,2025-01-08 16:23:58,5.03,4,Desktop,Paid Ads
S065274,C04831,2025-06-16 09:09:41,8.82,5,Mobile,Organic
S065275,C03913,2025-11-09 00:29:20,3.47,8,Desktop,Email
S065276,C00058,2025-03-25 19:30:38,10.51,7,Tablet,Organic
S065277,C09345,2025-02-24 19:10:29,4.41,8,Desktop,Social Media
S065278,C07335,2025-04-07 20:22:06,6.95,5,Desktop,Referral
S065279,C01845,2025-11-30 00:14:05,5.38,7,Mobile,Organic
S065280,C09135,2025-05-30 02:40:53,14.77,4,Desktop,Social Media
S065281,C08686,2025-12-21 06:26:55,6.46,1,Desktop,Social Media
S065282,C05898,2025-06-24 21:48:30,5.93,8,Mobile,Organic
S065283,C05163,2025-01-31 18:30:24,4.53,4,Mobile,Email
S065284,C00653,2025-07-29 02:15:02,8.49,9,Desktop,Paid Ads
S065285,C01256,2025-05-11 23:08:45,3.79,3,Mobile,Referral
S065286,C00021,2025-04-13 14:14:40,6.81,12,Mobile,Social Media
S065287,C00162,2025-05-16 12:51:21,14.0,8,Desktop,Organic
S065288,C03240,2025-01-10 00:21:58,4.97,5,Mobile,Social Media
S065289,C01437,2025-02-03 21:05:48,8.08,5,Mobile,Organic
S065290,C03585,2025-10-14 21:46:22,12.92,4,Mobile,Paid Ads
S065291,C01648,2025-05-21 10:52:36,9.35,5,Mobile,Social Media
S065292,C01542,2025-11-22 00:40:16,9.19,9,Mobile,Organic
S065293,C01108,2025-04-13 07:04:40,5.83,6,Mobile,Paid Ads
S065294,C02350,2025-09-16 19:23:14,7.98,6,Mobile,Organic
S065295,C00584,2025-10-16 02:14:51,11.16,3,Desktop,Organic
S065296,C00453,2025-07-04 18:08:00,4.61,5,Mobile,Social Media
S065297,C08287,2025-10-18 00:51:53,1.66,8,Mobile,Social Media
S065298,C05469,2025-06-05 01:48:14,6.97,9,Mobile,Email
S065299,C04801,2025-12-22 08:09:06,0.78,8,Mobile,Paid Ads
S065300,C03975,2025-08-21 01:46:04,4.75,7,Desktop,Social Media
S065301,C05855,2025-07-06 02:03:07,10.1,5,Mobile,Referral
S065302,C05972,2025-05-29 05:52:24,8.52,9,Mobile,Referral
S065303,C03730,2025-01-27 10:51:33,4.59,7,Desktop,Referral
S065304,C04976,2025-01-10 19:57:00,1.16,3,Mobile,Paid Ads
S065305,C06306,2025-01-13 20:04:23,16.74,6,Mobile,Email
S065306,C08259,2025-06-18 15:14:01,1.62,5,Desktop,Organic
S065307,C01955,2025-04-17 17:58:49,6.98,16,Mobile,Paid Ads
S065308,C07925,2025-07-26 07:24:41,5.7,7,Mobile,Paid Ads
S065309,C04266,2025-02-26 02:36:11,9.83,3,Mobile,Organic
S065310,C08223,2025-08-25 21:26:38,15.07,5,Desktop,Social Media
S065311,C06102,2025-08-14 04:05:02,3.35,5,Desktop,Paid Ads
S065312,C00621,2025-07-29 04:15:12,7.62,4,Mobile,Organic
S065313,C07216,2025-09-10 17:32:01,7.68,12,Desktop,Paid Ads
S065314,C09356,2025-08-30 06:47:40,3.59,7,Mobile,Social Media
S065315,C04887,2025-12-20 04:12:50,5.18,3,Desktop,Organic
S065316,C00348,2025-09-06 21:33:33,16.26,4,Tablet,Organic
S065317,C04463,2025-06-30 18:44:25,14.71,7,Desktop,Referral
S065318,C03837,2025-02-10 23:31:47,1.39,6,Mobile,Paid Ads
S065319,C05993,2025-01-13 23:39:57,9.42,8,Desktop,Organic
S065320,C06947,2025-06-25 22:10:55,7.8,3,Desktop,Paid Ads
S065321,C03433,2025-05-04 12:05:18,4.46,8,Mobile,Social Media
S065322,C04540,2025-06-15 17:23:07,8.55,9,Desktop,Social Media
S065323,C06839,2025-01-09 20:13:08,8.19,6,Desktop,Organic
S065324,C09133,2025-05-17 04:08:11,13.75,7,Desktop,Paid Ads
S065325,C00426,2025-12-29 14:10:20,12.85,9,Desktop,Paid Ads
S065326,C00530,2025-07-26 05:59:35,3.79,3,Mobile,Email
S065327,C04642,2025-08-20 13:52:11,17.42,8,Desktop,Referral
S065328,C06462,2025-03-17 07:13:51,15.0,5,Mobile,Referral
S065329,C04274,2025-07-23 22:11:31,9.32,3,Mobile,Organic
S065330,C01495,2025-05-20 08:45:32,4.95,5,Tablet,Referral
S065331,C00745,2025-11-07 02:24:19,6.16,4,Mobile,Paid Ads
S065332,C05747,2025-02-08 20:41:24,6.32,4,Mobile,Email
S065333,C04654,2025-09-03 16:11:11,5.92,7,Desktop,Referral
S065334,C03781,2025-09-17 03:11:20,2.95,10,Tablet,Social Media
S065335,C06159,2025-11-25 11:16:59,6.05,6,Desktop,Email
S065336,C08090,2025-08-02 12:25:04,6.88,5,Mobile,Email
S065337,C05111,2025-11-22 01:52:13,9.11,5,Mobile,Organic
S065338,C01183,2025-04-03 07:08:18,5.33,8,Mobile,Paid Ads
S065339,C03951,2025-07-20 18:00:44,10.65,5,Desktop,Paid Ads
S065340,C01624,2025-11-24 02:14:47,4.2,3,Desktop,Email
S065341,C01450,2025-01-25 20:55:47,2.22,6,Mobile,Social Media
S065342,C03535,2025-04-10 18:15:21,3.67,4,Mobile,Email
S065343,C07175,2025-10-25 15:13:54,4.49,5,Mobile,Social Media
S065344,C09156,2025-09-05 20:54:23,10.98,4,Mobile,Referral
S065345,C00553,2025-11-06 07:45:13,6.99,9,Mobile,Paid Ads
S065346,C01257,2025-11-25 01:18:06,12.21,6,Tablet,Referral
S065347,C08959,2025-04-24 19:48:33,9.66,8,Mobile,Paid Ads
S065348,C09000,2025-05-29 13:48:40,0.61,4,Desktop,Organic
S065349,C05660,2025-11-26 15:09:24,6.7,4,Mobile,Email
S065350,C01132,2025-11-22 22:21:50,10.58,2,Tablet,Referral
S065351,C02282,2025-11-19 02:55:10,3.38,1,Desktop,Organic
S065352,C03178,2025-01-02 04:41:26,6.64,6,Desktop,Referral
S065353,C08681,2025-03-18 02:45:09,1.27,6,Desktop,Organic
S065354,C07326,2025-01-14 05:00:05,3.25,7,Mobile,Paid Ads
S065355,C00516,2025-01-26 18:29:59,7.77,6,Mobile,Paid Ads
S065356,C04002,2025-09-04 05:29:17,8.65,5,Desktop,Paid Ads
S065357,C08530,2025-05-15 05:24:12,6.29,8,Mobile,Organic
S065358,C07470,2025-02-28 13:43:06,5.29,6,Mobile,Paid Ads
S065359,C07247,2025-02-07 22:02:03,5.2,9,Mobile,Referral
S065360,C03653,2025-09-12 22:51:16,3.04,8,Desktop,Organic
S065361,C08431,2025-07-28 05:55:48,1.82,4,Desktop,Paid Ads
S065362,C01465,2025-04-07 05:38:21,1.54,7,Mobile,Referral
S065363,C01976,2025-02-27 21:19:26,14.2,4,Mobile,Organic
S065364,C05148,2025-03-20 10:09:52,1.57,4,Mobile,Paid Ads
S065365,C01538,2025-11-30 17:30:24,16.78,8,Mobile,Email
S065366,C00827,2025-08-27 17:47:41,12.5,8,Desktop,Email
S065367,C05384,2025-02-24 07:59:50,4.2,4,Mobile,Referral
S065368,C06902,2025-03-04 23:30:23,8.87,7,Mobile,Referral
S065369,C09521,2025-08-07 10:49:13,3.86,7,Mobile,Paid Ads
S065370,C00120,2025-02-02 12:50:11,11.68,3,Mobile,Email
S065371,C04170,2025-11-09 05:00:06,5.76,6,Mobile,Email
S065372,C04746,2025-07-02 21:21:20,4.74,5,Mobile,Social Media
S065373,C05766,2025-09-18 23:26:23,8.44,6,Desktop,Email
S065374,C08824,2025-12-17 15:36:10,2.33,4,Mobile,Social Media
S065375,C03682,2025-05-15 13:22:29,7.73,10,Mobile,Paid Ads
S065376,C00792,2025-08-13 04:16:32,3.28,4,Tablet,Organic
S065377,C01139,2025-08-20 13:21:20,5.21,3,Desktop,Paid Ads
S065378,C00360,2025-03-06 06:56:59,7.68,6,Desktop,Organic
S065379,C06570,2025-01-22 19:26:26,2.32,7,Desktop,Social Media
S065380,C07608,2025-07-29 00:58:21,5.64,4,Mobile,Organic
S065381,C05947,2025-06-26 22:57:21,4.25,2,Desktop,Referral
S065382,C02131,2025-12-30 10:55:27,2.84,3,Mobile,Social Media
S065383,C00527,2025-12-02 07:12:33,4.32,4,Mobile,Email
S065384,C00905,2025-11-25 14:07:01,4.96,5,Mobile,Paid Ads
S065385,C01756,2025-05-07 19:49:25,6.8,3,Desktop,Social Media
S065386,C03105,2025-11-26 14:15:40,4.6,7,Mobile,Referral
S065387,C01041,2025-06-20 21:36:19,13.64,7,Desktop,Organic
S065388,C08269,2025-01-21 17:06:51,5.85,7,Mobile,Email
S065389,C04847,2025-11-15 00:21:49,5.21,5,Mobile,Paid Ads
S065390,C04192,2025-05-20 20:56:18,2.72,2,Mobile,Referral
S065391,C07222,2025-10-25 08:52:15,7.89,5,Mobile,Email
S065392,C06428,2025-02-06 16:20:19,8.36,4,Mobile,Organic
S065393,C01242,2025-01-15 23:59:12,4.19,16,Mobile,Paid Ads
S065394,C03387,2025-12-09 14:59:26,2.48,3,Mobile,Paid Ads
S065395,C06271,2025-11-25 13:30:26,6.09,5,Desktop,Organic
S065396,C00991,2025-01-31 21:08:04,13.55,5,Mobile,Social Media
S065397,C02615,2025-11-30 02:50:20,8.53,5,Desktop,Paid Ads
S065398,C05340,2025-09-11 00:26:59,11.93,5,Mobile,Social Media
S065399,C01442,2025-10-25 00:49:37,7.79,5,Mobile,Organic
S065400,C07622,2025-07-11 13:58:44,6.51,6,Mobile,Organic
S065401,C06189,2025-06-23 21:30:10,5.18,3,Mobile,Organic
S065402,C06456,2025-06-06 21:12:55,3.62,4,Mobile,Paid Ads
S065403,C03935,2025-05-31 06:09:02,7.29,3,Tablet,Organic
S065404,C05060,2025-11-10 11:56:35,2.01,9,Mobile,Email
S065405,C01488,2025-01-03 15:16:43,10.62,9,Mobile,Paid Ads
S065406,C08577,2025-03-26 17:15:50,8.58,8,Mobile,Organic
S065407,C03165,2025-09-22 21:19:45,1.09,5,Desktop,Paid Ads
S065408,C01932,2025-04-28 22:22:59,7.01,3,Mobile,Referral
S065409,C00860,2025-01-21 10:43:14,1.24,7,Desktop,Social Media
S065410,C05994,2025-01-23 08:35:03,3.06,5,Tablet,Social Media
S065411,C03200,2025-10-15 20:56:21,15.49,5,Mobile,Organic
S065412,C02044,2025-11-16 00:14:15,9.49,6,Mobile,Email
S065413,C05379,2025-04-19 07:25:50,10.93,9,Desktop,Organic
S065414,C04974,2025-11-19 04:59:58,1.56,4,Mobile,Organic
S065415,C02292,2025-07-13 10:51:43,4.8,5,Mobile,Referral
S065416,C00410,2025-01-22 16:37:47,15.71,2,Mobile,Social Media
S065417,C04074,2025-08-26 12:38:08,3.36,2,Mobile,Organic
S065418,C02683,2025-08-25 00:32:23,6.6,7,Desktop,Social Media
S065419,C04369,2025-05-16 03:18:27,9.22,9,Desktop,Organic
S065420,C07013,2025-09-13 11:35:59,11.17,8,Desktop,Referral
S065421,C05922,2025-05-17 03:40:36,4.68,9,Mobile,Referral
S065422,C00879,2025-10-08 00:11:22,3.6,7,Mobile,Referral
S065423,C04811,2025-11-30 13:21:49,8.48,11,Mobile,Paid Ads
S065424,C05290,2025-06-09 06:23:35,9.42,4,Mobile,Social Media
S065425,C00903,2025-02-05 20:30:31,3.58,6,Mobile,Organic
S065426,C02449,2025-07-30 11:41:47,3.16,4,Desktop,Organic
S065427,C02586,2025-02-09 21:22:23,6.94,7,Desktop,Social Media
S065428,C05181,2025-02-13 10:44:14,2.4,4,Mobile,Email
S065429,C08135,2025-09-21 15:19:42,5.59,7,Desktop,Social Media
S065430,C02005,2025-08-13 11:04:06,9.69,5,Desktop,Email
S065431,C03066,2025-06-19 15:21:21,3.36,9,Mobile,Social Media
S065432,C05057,2025-08-27 21:13:15,3.78,3,Mobile,Paid Ads
S065433,C09933,2025-12-08 03:55:20,4.65,5,Desktop,Social Media
S065434,C02731,2025-05-28 20:12:02,3.63,5,Mobile,Referral
S065435,C02214,2025-01-24 11:13:40,3.39,14,Mobile,Organic
S065436,C00008,2025-03-08 11:07:33,17.77,4,Mobile,Email
S065437,C04337,2025-07-05 03:29:26,0.64,10,Mobile,Referral
S065438,C08827,2025-01-01 20:47:27,1.57,7,Desktop,Social Media
S065439,C05126,2025-02-10 18:04:02,10.81,6,Mobile,Paid Ads
S065440,C02339,2025-07-05 11:13:38,15.3,7,Tablet,Referral
S065441,C05055,2025-06-11 19:47:52,11.71,9,Desktop,Email
S065442,C07225,2025-07-29 09:35:14,6.3,7,Desktop,Social Media
S065443,C03560,2025-07-29 09:11:34,15.98,5,Mobile,Social Media
S065444,C03010,2025-10-16 08:15:45,7.24,8,Mobile,Email
S065445,C00773,2025-03-08 06:09:34,6.73,4,Mobile,Referral
S065446,C05935,2025-07-23 05:09:17,6.38,5,Mobile,Referral
S065447,C07079,2025-11-10 15:09:00,1.98,5,Mobile,Organic
S065448,C00793,2025-07-02 01:17:00,13.17,7,Desktop,Paid Ads
S065449,C07754,2025-09-16 07:45:53,8.72,6,Mobile,Social Media
S065450,C04600,2025-12-04 10:44:19,1.1,4,Tablet,Organic
S065451,C01286,2025-02-03 20:40:02,7.4,9,Mobile,Organic
S065452,C08557,2025-06-05 10:43:30,22.18,6,Desktop,Social Media
S065453,C05325,2025-07-26 10:31:22,2.14,8,Desktop,Paid Ads
S065454,C07663,2025-09-14 16:36:29,8.85,7,Mobile,Email
S065455,C00311,2025-12-09 05:05:47,3.96,5,Mobile,Referral
S065456,C05259,2025-09-24 06:23:59,4.05,5,Desktop,Email
S065457,C06611,2025-12-07 18:11:50,6.52,12,Mobile,Organic
S065458,C08779,2025-08-10 07:30:00,8.67,3,Mobile,Email
S065459,C03100,2025-12-15 02:51:15,17.89,9,Tablet,Referral
S065460,C00678,2025-09-05 03:34:01,9.24,9,Mobile,Paid Ads
S065461,C09704,2025-08-26 16:21:54,9.9,8,Desktop,Paid Ads
S065462,C06755,2025-11-02 13:20:54,10.76,1,Mobile,Organic
S065463,C06747,2025-03-01 14:06:24,5.09,9,Mobile,Email
S065464,C05105,2025-04-15 14:34:41,0.43,6,Desktop,Organic
S065465,C01962,2025-05-02 04:43:40,3.3,3,Mobile,Organic
S065466,C03678,2025-06-11 02:33:57,9.51,5,Mobile,Email
S065467,C01258,2025-02-02 00:27:49,4.35,6,Desktop,Organic
S065468,C01381,2025-12-29 11:09:51,2.35,6,Mobile,Social Media
S065469,C03546,2025-11-03 02:04:13,1.91,4,Mobile,Referral
S065470,C04787,2025-09-24 09:14:16,4.37,4,Tablet,Paid Ads
S065471,C03595,2025-11-24 22:33:00,21.19,4,Mobile,Referral
S065472,C02078,2025-08-24 19:20:11,4.91,7,Desktop,Referral
S065473,C06135,2025-12-13 01:08:59,5.85,6,Tablet,Paid Ads
S065474,C02348,2025-05-20 02:08:23,5.53,6,Tablet,Paid Ads
S065475,C01777,2025-08-07 07:57:53,4.7,7,Tablet,Paid Ads
S065476,C05967,2025-02-12 10:05:52,5.45,4,Mobile,Paid Ads
S065477,C05657,2025-11-28 11:43:15,9.76,7,Desktop,Paid Ads
S065478,C08910,2025-04-08 22:25:45,7.27,8,Desktop,Email
S065479,C03260,2025-05-09 00:51:07,23.46,6,Mobile,Email
S065480,C06420,2025-05-31 08:50:08,7.4,7,Mobile,Paid Ads
S065481,C06221,2025-09-29 16:03:24,9.62,4,Mobile,Organic
S065482,C06906,2025-08-24 20:51:34,9.53,7,Desktop,Organic
S065483,C06765,2025-07-25 19:02:36,8.26,9,Mobile,Social Media
S065484,C00963,2025-07-02 20:51:50,12.06,5,Mobile,Organic
S065485,C08227,2025-04-03 17:55:31,5.31,5,Desktop,Referral
S065486,C00026,2025-04-29 08:11:07,15.83,7,Mobile,Social Media
S065487,C03954,2025-08-13 17:35:07,4.15,5,Desktop,Organic
S065488,C04572,2025-02-21 12:41:56,4.56,9,Mobile,Referral
S065489,C08085,2025-09-02 22:56:08,4.3,5,Mobile,Organic
S065490,C08077,2025-05-29 11:28:31,4.75,5,Mobile,Paid Ads
S065491,C02545,2025-08-12 15:45:40,15.54,8,Desktop,Organic
S065492,C07844,2025-11-16 03:40:50,4.79,7,Mobile,Paid Ads
S065493,C07595,2025-05-04 20:10:25,6.01,6,Mobile,Social Media
S065494,C04896,2025-04-11 12:27:54,3.13,4,Mobile,Email
S065495,C02989,2025-03-26 19:07:30,12.17,3,Mobile,Email
S065496,C06743,2025-06-16 12:46:44,6.36,3,Desktop,Organic
S065497,C03267,2025-02-13 12:13:26,7.79,8,Mobile,Paid Ads
S065498,C07580,2025-08-14 15:08:21,9.18,2,Desktop,Paid Ads
S065499,C00396,2025-01-29 19:34:59,1.88,6,Mobile,Organic
S065500,C06856,2025-06-13 10:39:43,7.24,4,Mobile,Referral
S065501,C07990,2025-05-10 23:21:33,29.05,3,Mobile,Email
S065502,C01727,2025-12-20 15:20:18,13.42,9,Mobile,Social Media
S065503,C02400,2025-11-13 15:27:08,3.21,3,Mobile,Organic
S065504,C06190,2025-04-07 02:45:25,3.16,9,Mobile,Paid Ads
S065505,C04429,2025-02-20 23:08:07,11.19,4,Desktop,Paid Ads
S065506,C01149,2025-02-24 00:36:44,1.31,4,Mobile,Organic
S065507,C08606,2025-11-15 11:17:25,8.98,8,Mobile,Organic
S065508,C07844,2025-01-21 19:04:29,16.79,7,Mobile,Organic
S065509,C00776,2025-12-24 22:19:24,10.11,7,Mobile,Organic
S065510,C03703,2025-03-16 14:19:47,5.49,5,Desktop,Organic
S065511,C03652,2025-04-28 18:48:01,2.98,3,Mobile,Organic
S065512,C02694,2025-03-23 07:04:54,5.03,3,Mobile,Referral
S065513,C03229,2025-06-24 01:50:24,12.27,3,Desktop,Email
S065514,C08896,2025-01-29 19:03:19,16.69,5,Mobile,Organic
S065515,C01642,2025-10-15 11:02:23,1.77,4,Desktop,Email
S065516,C09248,2025-08-19 08:33:20,22.66,8,Mobile,Organic
S065517,C04199,2025-12-21 13:35:01,9.33,7,Mobile,Paid Ads
S065518,C09490,2025-03-10 12:24:31,7.38,7,Desktop,Referral
S065519,C01205,2025-08-14 11:31:39,0.51,5,Desktop,Referral
S065520,C06306,2025-10-08 10:01:46,9.28,6,Desktop,Referral
S065521,C05642,2025-10-23 22:21:20,5.11,6,Desktop,Email
